CO2Mean,GMean,H2OMean,O2Mean,Points_0,Points_1,Points_2,TMean,UMean_0,UMean_1,UMean_2,rhoMean
0.142335,452217,0.116529,3.08884e-08,0.475,0.89474,0.1,1200.51,0.0437149,-0.396743,-0.548063,0.268969
0.142298,452304,0.116499,3.05304e-08,0.475,0.89572,0.1,1200.69,0.0427298,-0.397288,-0.55388,0.268884
0.142261,452391,0.116468,3.01723e-08,0.475,0.8967,0.1,1200.87,0.0417447,-0.397833,-0.559697,0.268799
0.142224,452478,0.116438,2.98143e-08,0.475,0.89768,0.1,1201.05,0.0407597,-0.398378,-0.565514,0.268714
0.142187,452565,0.116408,2.94563e-08,0.475,0.89866,0.1,1201.22,0.0397746,-0.398923,-0.571331,0.268629
0.14215,452652,0.116378,2.90982e-08,0.475,0.89964,0.1,1201.4,0.0387895,-0.399468,-0.577148,0.268544
0.142113,452739,0.116347,2.87402e-08,0.475,0.90062,0.1,1201.58,0.0378044,-0.400013,-0.582965,0.268459
0.142076,452826,0.116317,2.83821e-08,0.475,0.9016,0.1,1201.76,0.0368194,-0.400558,-0.588782,0.268374
0.14204,452913,0.116287,2.80241e-08,0.475,0.90258,0.1,1201.94,0.0358343,-0.401103,-0.594599,0.268289
0.142003,453001,0.116256,2.76661e-08,0.475,0.90356,0.1,1202.11,0.0348492,-0.401647,-0.600416,0.268204
0.141966,453088,0.116226,2.7308e-08,0.475,0.90454,0.1,1202.29,0.0338641,-0.402192,-0.606233,0.268119
0.141929,453175,0.116196,2.695e-08,0.475,0.90552,0.1,1202.47,0.0328791,-0.402737,-0.61205,0.268034
0.141892,453262,0.116166,2.6592e-08,0.475,0.9065,0.1,1202.65,0.031894,-0.403282,-0.617867,0.267949
0.141855,453349,0.116135,2.62339e-08,0.475,0.90748,0.1,1202.82,0.0309089,-0.403827,-0.623684,0.267864
0.141818,453436,0.116105,2.58759e-08,0.475,0.90846,0.1,1203,0.0299239,-0.404372,-0.629501,0.267779
0.141781,453523,0.116075,2.55179e-08,0.475,0.90944,0.1,1203.18,0.0289388,-0.404917,-0.635318,0.267694
0.141744,453610,0.116045,2.51605e-08,0.475,0.91042,0.1,1203.36,0.0279512,-0.40545,-0.641119,0.267609
0.141713,453641,0.116019,2.47642e-08,0.475,0.9114,0.1,1203.43,0.0261845,-0.403608,-0.642404,0.267554
0.141677,453653,0.11599,2.41468e-08,0.475,0.91238,0.1,1203.48,0.0238874,-0.401034,-0.641011,0.267499
0.141641,453665,0.11596,2.35294e-08,0.475,0.91336,0.1,1203.54,0.0215901,-0.398459,-0.639618,0.267444
0.141605,453677,0.115931,2.29119e-08,0.475,0.91434,0.1,1203.59,0.0192929,-0.395885,-0.638225,0.267388
0.141569,453689,0.115902,2.22945e-08,0.475,0.91532,0.1,1203.64,0.0169958,-0.39331,-0.636832,0.267333
0.141534,453701,0.115872,2.1677e-08,0.475,0.9163,0.1,1203.7,0.0146986,-0.390736,-0.63544,0.267278
0.141498,453713,0.115843,2.10596e-08,0.475,0.91728,0.1,1203.75,0.0124013,-0.388161,-0.634046,0.267223
0.141462,453725,0.115814,2.04421e-08,0.475,0.91826,0.1,1203.8,0.0101042,-0.385587,-0.632654,0.267168
0.141426,453737,0.115784,1.98247e-08,0.475,0.91924,0.1,1203.85,0.00780699,-0.383012,-0.631261,0.267113
0.14139,453749,0.115755,1.92072e-08,0.475,0.92022,0.1,1203.91,0.00550976,-0.380438,-0.629868,0.267057
0.141354,453761,0.115725,1.85898e-08,0.475,0.9212,0.1,1203.96,0.00321266,-0.377863,-0.628475,0.267002
0.141318,453773,0.115696,1.79724e-08,0.475,0.92218,0.1,1204.01,0.000915423,-0.375289,-0.627082,0.266947
0.141283,453785,0.115667,1.73549e-08,0.475,0.92316,0.1,1204.06,-0.00138181,-0.372714,-0.625689,0.266892
0.141247,453797,0.115637,1.67375e-08,0.475,0.92414,0.1,1204.12,-0.00367891,-0.37014,-0.624296,0.266837
0.141211,453809,0.115608,1.612e-08,0.475,0.92512,0.1,1204.17,-0.00597615,-0.367565,-0.622903,0.266782
0.141175,453821,0.115579,1.55026e-08,0.475,0.9261,0.1,1204.22,-0.00827338,-0.364991,-0.62151,0.266726
0.141139,453833,0.115549,1.48851e-08,0.475,0.92708,0.1,1204.27,-0.0105705,-0.362416,-0.620117,0.266671
0.141103,453845,0.11552,1.42677e-08,0.475,0.92806,0.1,1204.33,-0.0128677,-0.359842,-0.618724,0.266616
0.141067,453857,0.11549,1.36502e-08,0.475,0.92904,0.1,1204.38,-0.0151649,-0.357267,-0.617331,0.266561
0.141032,453869,0.115461,1.30328e-08,0.475,0.93002,0.1,1204.43,-0.017462,-0.354693,-0.615938,0.266506
0.141008,453839,0.115442,1.25844e-08,0.475,0.931,0.1,1204.36,-0.0202237,-0.349749,-0.609027,0.266495
0.140992,453767,0.115429,1.20875e-08,0.475,0.93198,0.1,1204.14,-0.023771,-0.341816,-0.594448,0.266523
0.140976,453696,0.115415,1.15907e-08,0.475,0.93296,0.1,1203.93,-0.027318,-0.333882,-0.579869,0.266551
0.140959,453624,0.115402,1.10939e-08,0.475,0.93394,0.1,1203.72,-0.0308653,-0.325949,-0.56529,0.266579
0.140943,453552,0.115389,1.05971e-08,0.475,0.93492,0.1,1203.51,-0.0344126,-0.318015,-0.55071,0.266607
0.140927,453481,0.115375,1.01003e-08,0.475,0.9359,0.1,1203.29,-0.0379596,-0.310082,-0.536132,0.266636
0.14091,453409,0.115362,9.60349e-09,0.475,0.93688,0.1,1203.08,-0.0415069,-0.302148,-0.521553,0.266664
0.140894,453337,0.115348,9.10666e-09,0.475,0.93786,0.1,1202.87,-0.0450542,-0.294214,-0.506973,0.266692
0.140878,453266,0.115335,8.60987e-09,0.475,0.93884,0.1,1202.65,-0.0486012,-0.286281,-0.492395,0.26672
0.140861,453194,0.115322,8.11305e-09,0.475,0.93982,0.1,1202.44,-0.0521485,-0.278347,-0.477815,0.266748
0.140845,453122,0.115308,7.61622e-09,0.475,0.9408,0.1,1202.23,-0.0556957,-0.270414,-0.463236,0.266776
0.140828,453051,0.115295,7.11943e-09,0.475,0.94178,0.1,1202.01,-0.0592428,-0.26248,-0.448657,0.266805
0.140812,452979,0.115281,6.62261e-09,0.475,0.94276,0.1,1201.8,-0.0627901,-0.254547,-0.434078,0.266833
0.140796,452907,0.115268,6.12579e-09,0.475,0.94374,0.1,1201.59,-0.0663373,-0.246613,-0.419499,0.266861
0.140779,452836,0.115255,5.62899e-09,0.475,0.94472,0.1,1201.38,-0.0698844,-0.23868,-0.40492,0.266889
0.140763,452764,0.115241,5.13217e-09,0.475,0.9457,0.1,1201.16,-0.0734317,-0.230746,-0.390341,0.266917
0.140747,452692,0.115228,4.63535e-09,0.475,0.94668,0.1,1200.95,-0.0769789,-0.222812,-0.375761,0.266945
0.14073,452621,0.115214,4.13853e-09,0.475,0.94766,0.1,1200.74,-0.0805262,-0.214878,-0.361182,0.266973
0.140722,452536,0.115208,3.73178e-09,0.475,0.94864,0.1,1200.47,-0.084066,-0.206865,-0.345454,0.267024
0.140748,452395,0.115229,3.52381e-09,0.475,0.94962,0.1,1199.92,-0.0864576,-0.197809,-0.326807,0.267179
0.140778,452249,0.115254,3.322e-09,0.475,0.9506,0.1,1199.34,-0.088656,-0.188601,-0.308016,0.267346
0.140808,452103,0.115278,3.1202e-09,0.475,0.95158,0.1,1198.77,-0.0908543,-0.179393,-0.289227,0.267512
0.140838,451957,0.115302,2.91838e-09,0.475,0.95256,0.1,1198.19,-0.0930527,-0.170185,-0.270436,0.267679
0.140867,451810,0.115327,2.71657e-09,0.475,0.95354,0.1,1197.61,-0.0952512,-0.160976,-0.251645,0.267845
0.140897,451664,0.115351,2.51477e-09,0.475,0.95452,0.1,1197.03,-0.0974494,-0.151768,-0.232856,0.268011
0.140927,451518,0.115376,2.31296e-09,0.475,0.9555,0.1,1196.45,-0.0996479,-0.14256,-0.214065,0.268178
0.140957,451372,0.1154,2.11115e-09,0.475,0.95648,0.1,1195.87,-0.101846,-0.133351,-0.195274,0.268344
0.140987,451226,0.115424,1.90935e-09,0.475,0.95746,0.1,1195.29,-0.104045,-0.124143,-0.176485,0.268511
0.141016,451079,0.115449,1.70753e-09,0.475,0.95844,0.1,1194.72,-0.106243,-0.114935,-0.157694,0.268677
0.141046,450933,0.115473,1.50572e-09,0.475,0.95942,0.1,1194.14,-0.108441,-0.105726,-0.138903,0.268843
0.141076,450787,0.115498,1.30392e-09,0.475,0.9604,0.1,1193.56,-0.11064,-0.0965184,-0.120113,0.26901
0.141106,450640,0.115522,1.10211e-09,0.475,0.96138,0.1,1192.98,-0.112838,-0.0873099,-0.101323,0.269176
0.141135,450494,0.115546,9.00298e-10,0.475,0.96236,0.1,1192.4,-0.115037,-0.0781014,-0.082532,0.269343
0.141165,450348,0.115571,6.98499e-10,0.475,0.96334,0.1,1191.82,-0.117235,-0.0688935,-0.0637423,0.269509
0.141195,450202,0.115595,4.96686e-10,0.475,0.96432,0.1,1191.25,-0.119433,-0.059685,-0.0449516,0.269675
0.141225,450033,0.11562,3.82156e-10,0.475,0.9653,0.1,1190.76,-0.119489,-0.0530186,-0.0307986,0.269822
0.141258,449754,0.115646,3.56791e-10,0.475,0.96628,0.1,1190.36,-0.111558,-0.049488,-0.0284656,0.269953
0.14129,449474,0.115673,3.31424e-10,0.475,0.96726,0.1,1189.95,-0.103626,-0.0459572,-0.0261324,0.270083
0.141323,449195,0.1157,3.06057e-10,0.475,0.96824,0.1,1189.55,-0.0956945,-0.0424264,-0.0237992,0.270214
0.141355,448915,0.115726,2.80691e-10,0.475,0.96922,0.1,1189.14,-0.0877634,-0.0388958,-0.0214662,0.270345
0.141388,448636,0.115753,2.55324e-10,0.475,0.9702,0.1,1188.74,-0.0798318,-0.035365,-0.019133,0.270476
0.141421,448357,0.11578,2.29957e-10,0.475,0.97118,0.1,1188.33,-0.0719002,-0.0318342,-0.0167998,0.270606
0.141453,448077,0.115807,2.04592e-10,0.475,0.97216,0.1,1187.93,-0.0639691,-0.0283037,-0.0144668,0.270737
0.141486,447798,0.115833,1.79225e-10,0.475,0.97314,0.1,1187.52,-0.0560374,-0.0247729,-0.0121336,0.270868
0.141519,447519,0.11586,1.53858e-10,0.475,0.97412,0.1,1187.12,-0.0481058,-0.0212421,-0.00980039,0.270999
0.141551,447239,0.115887,1.28492e-10,0.475,0.9751,0.1,1186.71,-0.0401747,-0.0177115,-0.00746735,0.27113
0.141584,446960,0.115913,1.03125e-10,0.475,0.97608,0.1,1186.31,-0.0322431,-0.0141807,-0.00513417,0.27126
0.141616,446681,0.11594,7.77579e-11,0.475,0.97706,0.1,1185.9,-0.0243115,-0.0106499,-0.00280099,0.271391
0.141649,446401,0.115967,5.23925e-11,0.475,0.97804,0.1,1185.5,-0.0163804,-0.00711932,-0.000467951,0.271522
0.141682,446122,0.115994,2.70254e-11,0.475,0.97902,0.1,1185.09,-0.00844875,-0.00358853,0.00186523,0.271653
0.141708,445865,0.116015,9.74834e-12,0.475,0.98,0.1,1184.79,0,0,0,0.271754
